Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope [N/m]	Contact Point Offset [m]	Young's Modulus [Pa]	Contact Point [m]	Baseline [N]	Discontinuity Position	Discontinuity Width [m]	Adhesion [N]	ResidualRMS [N]
qi_treated28_top-data-2023.04.26-17.04.50.562_00114.jpk-qi-series	114	7.76926e-06	-1.09160e-05	5.78257e-08	-0.00370536		248.347	1.95243e-06	-6.80736e-11		0.00000	0.00000	2.07792e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00115.jpk-qi-series	115	7.92551e-06	-1.09160e-05	5.76015e-08	-0.00360847		223.747	2.45006e-06	-9.15158e-11		0.00000	0.00000	2.10734e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00116.jpk-qi-series	116	8.08176e-06	-1.09160e-05	5.74304e-08	-0.00353395		146.671	3.27480e-06	-1.43609e-10		0.00000	0.00000	2.12930e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00117.jpk-qi-series	117	8.23801e-06	-1.09160e-05	5.74912e-08	-0.00355186		125.635	3.36164e-06	-1.32115e-10		0.00000	0.00000	2.13327e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00118.jpk-qi-series	118	8.39426e-06	-1.09160e-05	5.72247e-08	-0.00349372	-8.69778e-07	150.042	4.18272e-06	-1.43256e-10		0.00000	0.00000	2.22463e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00119.jpk-qi-series	119	8.55051e-06	-1.09160e-05	5.74772e-08	-0.00355897	-4.19998e-07	3.65111e+07	-2.31276e-07	4.37158e-10		0.00000	0.00000	8.19396e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00120.jpk-qi-series	120	8.70676e-06	-1.09160e-05	5.82742e-08	-0.00382426	-3.20008e-07	1.11739e+07	2.39100e-08	-1.15359e-10		0.00000	0.00000	5.62409e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00121.jpk-qi-series	121	8.86301e-06	-1.09160e-05	5.76277e-08	-0.00371184	-2.65526e-07	9.58341e+07	-4.24233e-09	5.01350e-10		0.00000	0.00000	4.50845e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00122.jpk-qi-series	122	9.01926e-06	-1.09160e-05	5.88999e-08	-0.00404725	6.21656e-08	1.67085e+08	2.04510e-08	-2.47622e-10		0.00000	0.00000	6.14819e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00123.jpk-qi-series	123	9.17551e-06	-1.09160e-05	5.86823e-08	-0.00395836	4.46028e-07	2.31480e+08	-2.02962e-07	-5.39332e-11		0.00000	0.00000	4.35972e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00124.jpk-qi-series	124	9.33176e-06	-1.09160e-05	5.85585e-08	-0.00400293	4.50380e-07	2.46793e+08	-7.54973e-08	5.18899e-11		0.00000	0.00000	3.71287e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00125.jpk-qi-series	125	9.48801e-06	-1.09160e-05	5.64283e-08	-0.00343396	4.80864e-07	7.55380e+08	-4.82600e-09	5.15279e-10		0.00000	0.00000	4.93434e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00126.jpk-qi-series	126	9.64426e-06	-1.09160e-05	5.80746e-08	-0.00388956	5.39010e-07	1.01725e+08	3.66749e-08	-5.95117e-11		0.00000	0.00000	9.86111e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00127.jpk-qi-series	127	9.80051e-06	-1.09160e-05	5.72242e-08	-0.00363767	4.84211e-07	1.83149e+08	7.68416e-09	2.97521e-10		0.00000	0.00000	3.26944e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00128.jpk-qi-series	128	-1.00432e-05	-1.07598e-05	4.64620e-08	-0.00397940	3.89541e-06	4.37400e+08	-1.21241e-08	1.43721e-10		0.00000	0.00000	5.38828e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00129.jpk-qi-series	129	-9.88699e-06	-1.07598e-05	4.65750e-08	-0.00395956	3.89286e-06	7.69056e+07	5.56391e-08	-2.99071e-10		0.00000	0.00000	1.85260e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00130.jpk-qi-series	130	-9.73074e-06	-1.07598e-05	4.76108e-08	-0.00410167	3.79933e-06	3.63776e+08	1.53931e-08	-1.24948e-10		0.00000	0.00000	5.36683e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00131.jpk-qi-series	131	-9.57449e-06	-1.07598e-05	4.62402e-08	-0.00393245	3.86294e-06	2.85155e+08	-1.57821e-07	5.81745e-10		0.00000	0.00000	6.87900e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00132.jpk-qi-series	132	-9.41824e-06	-1.07598e-05	4.60315e-08	-0.00380956	3.87837e-06	6.82551e+07	-1.96399e-07	2.47042e-10		0.00000	0.00000	1.29087e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00133.jpk-qi-series	133	-9.26199e-06	-1.07598e-05	4.56179e-08	-0.00373809	3.59141e-06	1.11342e+08	2.06526e-08	1.39720e-10		0.00000	0.00000	3.64999e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00134.jpk-qi-series	134	-9.10574e-06	-1.07598e-05	4.78130e-08	-0.00403334	3.42762e-06	1.09344e+09	-1.25059e-08	-1.46482e-10		0.00000	0.00000	3.22596e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00135.jpk-qi-series	135	-8.94949e-06	-1.07598e-05	4.61551e-08	-0.00384373	3.45282e-06	4.40827e+08	-1.78225e-07	2.99986e-10		0.00000	0.00000	4.08070e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00136.jpk-qi-series	136	-8.79324e-06	-1.07598e-05	4.73086e-08	-0.00393518	3.01987e-06	1.34296e+09	4.80070e-09	-3.48057e-11		0.00000	0.00000	3.52355e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00137.jpk-qi-series	137	-8.63699e-06	-1.07598e-05	4.62688e-08	-0.00376059	2.75474e-06	2.49555e+08	-2.57353e-08	4.26540e-10		0.00000	0.00000	3.62634e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00138.jpk-qi-series	138	-8.48074e-06	-1.07598e-05	4.67419e-08	-0.00385870	2.56212e-06	1.99371e+07	6.56973e-08	-1.23074e-10		0.00000	0.00000	1.87545e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00139.jpk-qi-series	139	-8.32449e-06	-1.07598e-05	4.65014e-08	-0.00382326	2.18409e-06	7.57538e+07	-2.03186e-07	1.46021e-09		0.00000	0.00000	1.08805e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00140.jpk-qi-series	140	-8.16824e-06	-1.07598e-05	4.77456e-08	-0.00396167	1.70737e-06	1.15552e+08	-5.14379e-08	6.88416e-10		0.00000	0.00000	9.04804e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00141.jpk-qi-series	141	-8.01199e-06	-1.07598e-05	4.82985e-08	-0.00404036	1.29748e-06	1.48228e+08	1.83782e-08	-5.38405e-11		0.00000	0.00000	6.68963e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00142.jpk-qi-series	142	-7.85574e-06	-1.07598e-05	4.87929e-08	-0.00407830	1.65220e-06	565876	1.81308e-07	1.36340e-10		0.00000	0.00000	3.27890e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00143.jpk-qi-series	143	-7.69949e-06	-1.07598e-05	4.66109e-08	-0.00350582	2.12266e-06	228778	3.87842e-07	-4.59853e-10		0.00000	0.00000	2.45412e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00144.jpk-qi-series	144	-7.54324e-06	-1.07598e-05	4.96629e-08	-0.00421355	2.52551e-06	206708	3.85342e-07	-1.95119e-09		0.00000	0.00000	1.81099e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00145.jpk-qi-series	145	-7.38699e-06	-1.07598e-05	4.90790e-08	-0.00408676	2.98158e-06	135487	9.15957e-07	-1.05622e-08		0.00000	0.00000	6.05085e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00146.jpk-qi-series	146	-7.23074e-06	-1.07598e-05	4.66468e-08	-0.00354700	3.10784e-06	187674	9.19803e-07	-6.97688e-09		0.00000	0.00000	4.41728e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00147.jpk-qi-series	147	-7.07449e-06	-1.07598e-05	4.65987e-08	-0.00361644	3.42756e-06	114977	1.21199e-06	-8.99886e-09		0.00000	0.00000	6.71123e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00148.jpk-qi-series	148	-6.91824e-06	-1.07598e-05	4.35431e-08	-0.00308612	3.44657e-06	750361	2.43620e-07	-4.50006e-10		0.00000	0.00000	2.54248e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00149.jpk-qi-series	149	-6.76199e-06	-1.07598e-05	4.90646e-08	-0.00410838	3.41256e-06	2.83699e+06	-7.71882e-08	-3.56107e-10		0.00000	0.00000	5.13886e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00150.jpk-qi-series	150	-6.60574e-06	-1.07598e-05	4.72815e-08	-0.00388123	3.11454e-06	862216	4.32076e-07	-2.39226e-09		0.00000	0.00000	4.41617e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00151.jpk-qi-series	151	-6.44949e-06	-1.07598e-05	2.67702e-07	-0.0515314	1.66816e-06	38761.9	2.49852e-06	-2.91264e-09		0.00000	0.00000	1.16467e-07
qi_treated28_top-data-2023.04.26-17.04.50.562_00152.jpk-qi-series	152	-6.29324e-06	-1.07598e-05	4.21616e-07	-0.0996280	1.97751e-07	1.63530e+06	1.81686e-08	-2.99747e-08		0.00000	0.00000	7.21291e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00153.jpk-qi-series	153	-6.13699e-06	-1.07598e-05	4.91775e-08	-0.00393217	1.17122e-06	186910	1.18732e-07	1.55353e-09		0.00000	0.00000	3.55848e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00154.jpk-qi-series	154	-5.98074e-06	-1.07598e-05	4.77732e-08	-0.00343261	3.40997e-07	1.04525e+06	-2.75329e-07	3.46747e-09		0.00000	0.00000	3.98100e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00155.jpk-qi-series	155	-5.82449e-06	-1.07598e-05	4.99534e-08	-0.00414309	2.80976e-07	78482.8	1.79592e-07	-1.52911e-10		0.00000	0.00000	3.80511e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00156.jpk-qi-series	156	-5.66824e-06	-1.07598e-05	5.04834e-08	-0.00432169	2.74200e-07	84297.5	1.11105e-07	-1.88910e-10		0.00000	0.00000	3.57531e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00157.jpk-qi-series	157	-5.51199e-06	-1.07598e-05	5.02718e-08	-0.00416358	3.20242e-07	74818.5	1.09066e-07	-3.65976e-11		0.00000	0.00000	3.64155e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00158.jpk-qi-series	158	-5.35574e-06	-1.07598e-05	5.06575e-08	-0.00429643	3.98823e-07	58364.2	1.97826e-07	9.92226e-11		0.00000	0.00000	3.88529e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00159.jpk-qi-series	159	-5.19949e-06	-1.07598e-05	5.08649e-08	-0.00437491	7.42594e-07	49035.2	7.25685e-08	8.07636e-11		0.00000	0.00000	4.22157e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00160.jpk-qi-series	160	-5.04324e-06	-1.07598e-05	5.11541e-08	-0.00445288	7.90807e-07	51501.2	1.60508e-07	2.04396e-10		0.00000	0.00000	4.02828e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00161.jpk-qi-series	161	-4.88699e-06	-1.07598e-05	5.07517e-08	-0.00434170	1.15520e-06	39876.1	1.30582e-07	-8.60003e-11		0.00000	0.00000	3.98137e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00162.jpk-qi-series	162	-4.73074e-06	-1.07598e-05	5.09633e-08	-0.00438172	1.20986e-06	35521.4	3.55680e-07	-2.70876e-10		0.00000	0.00000	5.13228e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00163.jpk-qi-series	163	-4.57449e-06	-1.07598e-05	5.11352e-08	-0.00437564	1.58929e-06	29401.8	3.05847e-07	-6.49560e-10		0.00000	0.00000	5.96367e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00164.jpk-qi-series	164	-4.41824e-06	-1.07598e-05	5.35399e-08	-0.00507754	1.61547e-06	26743.9	5.33366e-07	-1.21471e-09		0.00000	0.00000	6.96030e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00165.jpk-qi-series	165	-4.26199e-06	-1.07598e-05	5.94002e-08	-0.00688817	1.65991e-06	21238.0	8.03970e-07	-1.75320e-09		0.00000	0.00000	6.80898e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00166.jpk-qi-series	166	-4.10574e-06	-1.07598e-05	6.03905e-08	-0.00705126	2.01012e-06	6.59887e+07	-2.46950e-06	2.94929e-08		0.00000	0.00000	4.31737e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00167.jpk-qi-series	167	-3.94949e-06	-1.07598e-05	5.18754e-08	-0.00441049	2.06489e-06	7.62154e+07	-2.12611e-06	2.27784e-08		0.00000	0.00000	3.69296e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00168.jpk-qi-series	168	-3.79324e-06	-1.07598e-05	5.01165e-08	-0.00391899	2.06250e-06	6.66775e+07	-1.74161e-06	1.22553e-08		0.00000	0.00000	2.46831e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00169.jpk-qi-series	169	-3.63699e-06	-1.07598e-05	4.98315e-08	-0.00388098	2.03281e-06	1.03730e+08	-1.30077e-06	3.38086e-09		0.00000	0.00000	9.53523e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00170.jpk-qi-series	170	-3.48074e-06	-1.07598e-05	5.01411e-08	-0.00397488	1.64910e-06	1.10887e+08	-4.96590e-07	4.17915e-10		0.00000	0.00000	5.10134e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00171.jpk-qi-series	171	-3.32449e-06	-1.07598e-05	4.95736e-08	-0.00388387	1.58922e-06	9.52856e+07	-2.49436e-08	-1.74715e-10		0.00000	0.00000	7.30404e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00172.jpk-qi-series	172	-3.16824e-06	-1.07598e-05	4.94472e-08	-0.00388182	2.06703e-06	3.52185e+07	5.95097e-08	-3.21174e-10		0.00000	0.00000	1.23221e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00173.jpk-qi-series	173	-3.01199e-06	-1.07598e-05	5.05605e-08	-0.00410045	2.47965e-06	1.06764e+08	-2.65044e-08	-3.07790e-10		0.00000	0.00000	7.71918e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00174.jpk-qi-series	174	-2.85574e-06	-1.07598e-05	5.05123e-08	-0.00410091	2.76829e-06	7.80793e+07	2.06655e-08	-1.81233e-10		0.00000	0.00000	6.16007e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00175.jpk-qi-series	175	-2.69949e-06	-1.07598e-05	4.98371e-08	-0.00398993	3.44522e-06	3.19809e+07	-6.42994e-08	5.29131e-10		0.00000	0.00000	7.42906e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00176.jpk-qi-series	176	-2.54324e-06	-1.07598e-05	5.09609e-08	-0.00420569	4.29442e-06	7.75673e+07	-3.71104e-07	1.44147e-09		0.00000	0.00000	6.77065e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00177.jpk-qi-series	177	-2.38699e-06	-1.07598e-05	4.92586e-08	-0.00396507	4.30913e-06	1.52535e+08	-1.02493e-07	1.19161e-10		0.00000	0.00000	3.96077e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00178.jpk-qi-series	178	-2.23074e-06	-1.07598e-05	5.14569e-08	-0.00424930	4.69346e-06	1.22138e+07	-2.92610e-09	-8.33309e-10		0.00000	0.00000	2.31910e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00179.jpk-qi-series	179	-2.07449e-06	-1.07598e-05	4.77674e-08	-0.00380599	4.80614e-06	1.30435e+08	-1.47253e-07	1.98330e-10		0.00000	0.00000	3.24354e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00180.jpk-qi-series	180	-1.91824e-06	-1.07598e-05	5.01515e-08	-0.00408937	4.85533e-06	6.45902e+07	2.48235e-08	-2.26556e-10		0.00000	0.00000	5.72663e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00181.jpk-qi-series	181	-1.76199e-06	-1.07598e-05	4.94427e-08	-0.00398902	5.20410e-06	2.06303e+08	-2.09947e-07	3.79096e-11		0.00000	0.00000	2.38390e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00182.jpk-qi-series	182	-1.60574e-06	-1.07598e-05	5.11992e-08	-0.00418816	5.10803e-06	1.56269e+08	1.82404e-08	-1.36618e-10		0.00000	0.00000	2.48237e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00183.jpk-qi-series	183	-1.44949e-06	-1.07598e-05	4.97985e-08	-0.00402147	5.20135e-06	1.06187e+08	2.05590e-08	-2.16667e-11		0.00000	0.00000	3.26715e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00184.jpk-qi-series	184	-1.29324e-06	-1.07598e-05	5.00978e-08	-0.00405778	5.28351e-06	1.09171e+08	2.14057e-08	-9.60681e-12		0.00000	0.00000	3.06657e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00185.jpk-qi-series	185	-1.13699e-06	-1.07598e-05	4.93308e-08	-0.00396891	5.34235e-06	7.21501e+07	3.92001e-08	-4.70149e-11		0.00000	0.00000	6.13183e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00186.jpk-qi-series	186	-9.80741e-07	-1.07598e-05	4.98204e-08	-0.00401322	5.38311e-06	6.32680e+07	4.66998e-08	-1.12846e-10		0.00000	0.00000	8.76064e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00187.jpk-qi-series	187	-8.24491e-07	-1.07598e-05	5.03844e-08	-0.00406978	5.39131e-06	5.90763e+07	6.19403e-08	-2.77925e-10		0.00000	0.00000	1.67655e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00188.jpk-qi-series	188	-6.68241e-07	-1.07598e-05	5.09368e-08	-0.00410202	5.38192e-06	6.84928e+07	3.77619e-08	-2.43805e-10		0.00000	0.00000	5.66661e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00189.jpk-qi-series	189	-5.11991e-07	-1.07598e-05	5.07043e-08	-0.00407585	5.38038e-06	3.31665e+08	1.59832e-08	-1.37704e-10		0.00000	0.00000	5.33725e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00190.jpk-qi-series	190	-3.55741e-07	-1.07598e-05	5.16341e-08	-0.00417481	5.30159e-06	1.00777e+08	3.13512e-08	-3.44471e-10		0.00000	0.00000	6.22918e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00191.jpk-qi-series	191	-1.99491e-07	-1.07598e-05	5.15356e-08	-0.00416437	5.24291e-06	8.08707e+07	2.96155e-08	-2.54950e-10		0.00000	0.00000	4.46563e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00192.jpk-qi-series	192	-4.32413e-08	-1.07598e-05	5.03258e-08	-0.00405104	5.25981e-06	1.36148e+08	-6.52409e-08	-6.02026e-11		0.00000	0.00000	4.91619e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00193.jpk-qi-series	193	1.13009e-07	-1.07598e-05	5.01573e-08	-0.00399217	5.04304e-06	1.48132e+08	2.21104e-08	-2.24376e-11		0.00000	0.00000	4.86193e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00194.jpk-qi-series	194	2.69259e-07	-1.07598e-05	5.07310e-08	-0.00405839	4.90255e-06	2.12649e+08	1.23788e-08	-1.33874e-10		0.00000	0.00000	4.35952e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00195.jpk-qi-series	195	4.25509e-07	-1.07598e-05	5.00603e-08	-0.00398076	4.81382e-06	1.58390e+08	-5.12937e-08	-4.20508e-11		0.00000	0.00000	3.83244e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00196.jpk-qi-series	196	5.81759e-07	-1.07598e-05	5.00786e-08	-0.00396643	4.57969e-06	5.70823e+07	4.85895e-08	-8.80881e-11		0.00000	0.00000	1.08790e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00197.jpk-qi-series	197	7.38009e-07	-1.07598e-05	5.04237e-08	-0.00401315	4.33274e-06	5.83872e+07	1.48828e-08	5.71179e-11		0.00000	0.00000	2.85302e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00198.jpk-qi-series	198	8.94259e-07	-1.07598e-05	4.94838e-08	-0.00386941	4.37417e-06	8.34160e+07	-9.34377e-08	5.68469e-11		0.00000	0.00000	5.96742e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00199.jpk-qi-series	199	1.05051e-06	-1.07598e-05	4.92627e-08	-0.00383194	4.36842e-06	2.45150e+07	-6.23112e-08	5.83562e-11		0.00000	0.00000	5.09085e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00200.jpk-qi-series	200	1.20676e-06	-1.07598e-05	5.06235e-08	-0.00398791	4.04525e-06	8.85303e+07	3.16829e-08	-1.55540e-10		0.00000	0.00000	5.55977e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00201.jpk-qi-series	201	1.36301e-06	-1.07598e-05	4.96449e-08	-0.00387022	3.96569e-06	1.19780e+08	-3.29010e-08	8.44978e-11		0.00000	0.00000	1.86791e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00202.jpk-qi-series	202	1.51926e-06	-1.07598e-05	4.91372e-08	-0.00382826	3.98686e-06	1.00095e+08	-1.04243e-07	7.23282e-11		0.00000	0.00000	3.70316e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00203.jpk-qi-series	203	1.67551e-06	-1.07598e-05	5.00446e-08	-0.00390594	3.71871e-06	7.17691e+07	2.17235e-08	-6.85910e-12		0.00000	0.00000	3.59442e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00204.jpk-qi-series	204	1.83176e-06	-1.07598e-05	4.93182e-08	-0.00381126	3.52914e-06	7.53294e+07	-7.59271e-08	1.21811e-10		0.00000	0.00000	4.55959e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00205.jpk-qi-series	205	1.98801e-06	-1.07598e-05	5.03188e-08	-0.00391705	1.60387e-06	2.27373e+07	6.32688e-08	3.39445e-11		0.00000	0.00000	6.92670e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00206.jpk-qi-series	206	2.14426e-06	-1.07598e-05	4.99080e-08	-0.00368747	1.73918e-06	1.16310e+07	-3.38768e-07	3.61848e-09		0.00000	0.00000	2.47313e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00207.jpk-qi-series	207	2.30051e-06	-1.07598e-05	4.99719e-08	-0.00371475	2.86503e-06	74042.4	1.36471e-06	-6.43093e-09		0.00000	0.00000	4.54857e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00208.jpk-qi-series	208	2.45676e-06	-1.07598e-05	4.97236e-08	-0.00359101	3.01010e-06	139407	1.36815e-06	-1.34552e-08		0.00000	0.00000	9.20412e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00209.jpk-qi-series	209	2.61301e-06	-1.07598e-05	4.98187e-08	-0.00373952	3.11685e-06	293519	9.72532e-07	-8.41557e-09		0.00000	0.00000	7.97265e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00210.jpk-qi-series	210	2.76926e-06	-1.07598e-05	4.95211e-08	-0.00370852	3.21192e-06	3.76793e+06	1.43078e-07	-3.32739e-10		0.00000	0.00000	7.76176e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00211.jpk-qi-series	211	2.92551e-06	-1.07598e-05	5.02631e-08	-0.00389009	3.16621e-06	771275	5.47041e-07	-3.14710e-09		0.00000	0.00000	5.86837e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00212.jpk-qi-series	212	3.08176e-06	-1.07598e-05	4.91441e-08	-0.00368404	3.00365e-06	1.29660e+06	2.06549e-07	1.92832e-10		0.00000	0.00000	2.24049e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00213.jpk-qi-series	213	3.23801e-06	-1.07598e-05	4.97410e-08	-0.00384288	2.97925e-06	185085	6.50202e-07	-1.93810e-09		0.00000	0.00000	8.35068e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00214.jpk-qi-series	214	3.39426e-06	-1.07598e-05	5.01199e-08	-0.00381043	2.69446e-06	146489	1.07963e-06	-1.03561e-08		0.00000	0.00000	8.59643e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00215.jpk-qi-series	215	3.55051e-06	-1.07598e-05	4.94805e-08	-0.00359338	2.11454e-06	189659	6.62017e-07	-1.98533e-09		0.00000	0.00000	2.96404e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00216.jpk-qi-series	216	3.70676e-06	-1.07598e-05	4.98359e-08	-0.00366245	1.79426e-06	318041	2.19366e-07	4.03581e-10		0.00000	0.00000	2.76653e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00217.jpk-qi-series	217	3.86301e-06	-1.07598e-05	5.03182e-08	-0.00379692	1.66445e-06	1.48515e+08	-9.36574e-07	1.33437e-08		0.00000	0.00000	4.06666e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00218.jpk-qi-series	218	4.01926e-06	-1.07598e-05	4.94839e-08	-0.00360629	1.24956e-06	1.73714e+08	-4.59343e-07	4.26924e-09		0.00000	0.00000	1.69795e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_00219.jpk-qi-series	219	4.17551e-06	-1.07598e-05	4.98665e-08	-0.00369037	8.83366e-07	1.32064e+08	1.86122e-08	2.10736e-10		0.00000	0.00000	6.19339e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00220.jpk-qi-series	220	4.33176e-06	-1.07598e-05	4.93955e-08	-0.00359839	8.55975e-07	1.24686e+08	-2.31234e-08	4.74183e-10		0.00000	0.00000	2.20672e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00221.jpk-qi-series	221	4.48801e-06	-1.07598e-05	4.97689e-08	-0.00360365	8.88206e-07	1.55342e+08	-2.66944e-08	6.28026e-10		0.00000	0.00000	5.65131e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00222.jpk-qi-series	222	4.64426e-06	-1.07598e-05	4.96973e-08	-0.00357645	8.51301e-07	2.78676e+08	-1.91816e-09	4.96878e-10		0.00000	0.00000	2.89511e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00223.jpk-qi-series	223	4.80051e-06	-1.07598e-05	5.00388e-08	-0.00366543	8.79963e-07	1.60193e+08	-9.48223e-08	3.45283e-10		0.00000	0.00000	4.70017e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00224.jpk-qi-series	224	4.95676e-06	-1.07598e-05	5.05633e-08	-0.00376079	8.15473e-07	3.09548e+08	-1.10522e-07	1.62376e-10		0.00000	0.00000	3.37099e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00225.jpk-qi-series	225	5.11301e-06	-1.07598e-05	5.13660e-08	-0.00394042	5.70958e-07	2.09004e+08	1.91210e-08	-2.88130e-11		0.00000	0.00000	4.51458e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_00226.jpk-qi-series	226	5.26926e-06	-1.07598e-05	5.00127e-08	-0.00353930	4.57617e-07	9.57023e+07	-9.42630e-08	4.08579e-10		0.00000	0.00000	3.56906e-09
